time,open,high,low,close
2016-11-05T00:00:00Z,704.3020264,707.34,694.71,702.115
2016-11-06T00:00:00Z,703.2085132,714.36,697.92,706.385
2016-11-07T00:00:00Z,704.7967566,709.92,698.26,705.24
2016-11-08T00:00:00Z,705.0183783,712.92,701.02,706.5275
2016-11-09T00:00:00Z,705.7729391,740.86,705.45,718.995
2016-11-10T00:00:00Z,712.3839696,722,707,716.2425
2016-11-11T00:00:00Z,714.3132348,720.94,712.24,716.0125
2016-11-12T00:00:00Z,715.1628674,716.39,701,709.015
2016-11-13T00:00:00Z,712.0889337,712.0889337,683.23,696.9175
2016-11-14T00:00:00Z,704.5032168,705.89,697.14,701.8075
2016-11-15T00:00:00Z,703.1553584,716.54,703.05,708.9075
2016-11-16T00:00:00Z,706.0314292,742.87,706.0314292,725.5225
2016-11-17T00:00:00Z,715.7769646,749.98,715.7769646,739.2875
2016-11-18T00:00:00Z,727.5322323,752.95,727.5322323,742.31
2016-11-19T00:00:00Z,734.9211162,755.07,734.9211162,749.3575
2016-11-20T00:00:00Z,742.1393081,753.82,714,736.25
2016-11-21T00:00:00Z,739.194654,739.2,727.03,732.52
2016-11-22T00:00:00Z,735.857327,750,730.27,741.6025
2016-11-23T00:00:00Z,738.7299135,749.98,729.92,742.3025
2016-11-24T00:00:00Z,740.5162068,741.15,729,736.49
2016-11-25T00:00:00Z,738.5031034,738.5031034,728,734.4425
2016-11-26T00:00:00Z,736.4728017,737.56,722.3,731.6825
2016-11-27T00:00:00Z,734.0776508,734.0776508,722.44,727.9175
2016-11-28T00:00:00Z,730.9975754,732.44,724.1,728.35
2016-11-29T00:00:00Z,729.6737877,733.29,721,729.01
2016-11-30T00:00:00Z,729.3418939,744.49,727,736.0675
2016-12-01T00:00:00Z,732.7046969,754.98,732.7046969,747.19
2016-12-02T00:00:00Z,739.9473485,778.07,739.9473485,762.595
2016-12-03T00:00:00Z,751.2711742,770.99,751.2711742,763.765
2016-12-04T00:00:00Z,757.5180871,762.97,752.41,760.0875
2016-12-05T00:00:00Z,758.8027936,762.09,743,754.3325
2016-12-06T00:00:00Z,756.5676468,759.9,747.99,754.095
2016-12-07T00:00:00Z,755.3313234,769.61,751.78,761.0875
2016-12-08T00:00:00Z,758.2094117,772.01,758.2094117,766.2975
2016-12-09T00:00:00Z,762.2534558,773.99,762.2534558,769.1725
2016-12-10T00:00:00Z,765.7129779,774.12,765.7129779,771.02
2016-12-11T00:00:00Z,768.366489,772.28,764.01,769.385
2016-12-12T00:00:00Z,768.8757445,779,768.8757445,773.4575
2016-12-13T00:00:00Z,771.1666222,793.27,765.1,777.68
2016-12-14T00:00:00Z,774.4233111,781,770.74,776.145
2016-12-15T00:00:00Z,775.2841556,779.08,771,775.75
2016-12-16T00:00:00Z,775.5170778,782.46,771.24,777.83
2016-12-17T00:00:00Z,776.6735389,790.88,776.6735389,785.27
2016-12-18T00:00:00Z,780.9717694,790.99,780,786.99
2016-12-19T00:00:00Z,783.9808847,794.39,783.9808847,790.185
2016-12-20T00:00:00Z,787.0829424,803,787.0829424,794.935
2016-12-21T00:00:00Z,791.0089712,834.97,791.0089712,815.7975
2016-12-22T00:00:00Z,803.4032356,875,803.4032356,848.5675
2016-12-23T00:00:00Z,825.9853678,920,825.9853678,887.9675
2016-12-24T00:00:00Z,856.9764339,918.5,856.9764339,901.12
2016-12-25T00:00:00Z,879.0482169,894.97,859,884.3125
2016-12-26T00:00:00Z,881.6803585,905.18,881.6803585,895.2325
2016-12-27T00:00:00Z,888.4564292,936.42,888.4564292,913.895
2016-12-28T00:00:00Z,901.1757146,976.48,901.1757146,953.1925
2016-12-29T00:00:00Z,927.1841073,980.74,927.1841073,969.1975
2016-12-30T00:00:00Z,948.1908037,970,931,957.6325
2016-12-31T00:00:00Z,952.9116518,966.37,944.11,959.08
2017-01-01T00:00:00Z,955.9958259,1005,955.9958259,982.405
2017-01-02T00:00:00Z,969.200413,1032,969.200413,1008.075
2017-01-03T00:00:00Z,988.6377065,1039,988.6377065,1021.4175
2017-01-04T00:00:00Z,1005.027603,1139.89,1005.027603,1079.72
2017-01-05T00:00:00Z,1042.373802,1136.72,885.41,1035.3125
2017-01-06T00:00:00Z,1038.843151,1038.843151,871,949.1525
2017-01-07T00:00:00Z,993.9978254,993.9978254,812.28,879.8875
2017-01-08T00:00:00Z,936.9426627,941.81,881.3,909.765
2017-01-09T00:00:00Z,923.3538314,923.3538314,875,898.475
2017-01-10T00:00:00Z,910.9144157,912.47,889.41,900.755
2017-01-11T00:00:00Z,905.8347078,918.4,755,839.315
2017-01-12T00:00:00Z,872.5748539,872.5748539,751.34,792.625
2017-01-13T00:00:00Z,832.599927,832.599927,775,809.9425
2017-01-14T00:00:00Z,821.2712135,837.76,810,823.0025
2017-01-15T00:00:00Z,822.1368567,823.45,808,818.2075
2017-01-16T00:00:00Z,820.1721784,835,818.09,826.69
2017-01-17T00:00:00Z,823.4310892,908.5,823.4310892,868.3125
2017-01-18T00:00:00Z,845.8717946,915.99,845.8717946,890.345
2017-01-19T00:00:00Z,868.1083973,910,868.1083973,894.3975
2017-01-20T00:00:00Z,881.2529486,902.43,880,895.115
2017-01-21T00:00:00Z,888.1839743,928,888.1839743,910.1975
2017-01-22T00:00:00Z,899.1907372,937.74,886.76,917.56
2017-01-23T00:00:00Z,908.3753686,927.57,908.3753686,919.5125
2017-01-24T00:00:00Z,913.9439343,923,881.48,900.775
2017-01-25T00:00:00Z,907.3594671,907.3594671,884.5,891.8525
2017-01-26T00:00:00Z,899.6059836,919.49,892.86,905.1075
2017-01-27T00:00:00Z,902.3567418,924.88,902.3567418,916.465
2017-01-28T00:00:00Z,909.4108709,920.99,909.4108709,917.6725
2017-01-29T00:00:00Z,913.5416854,919.99,910.45,915.2625
2017-01-30T00:00:00Z,914.4020927,923,910,916.5275
2017-01-31T00:00:00Z,915.4647964,970,915.4647964,942.87
2017-02-01T00:00:00Z,929.1673982,986.96,929.1673982,974.155
2017-02-02T00:00:00Z,951.6611991,1011.65,951.6611991,994.4325
2017-02-03T00:00:00Z,973.0468495,1022.64,973.0468495,1008.9475
2017-02-04T00:00:00Z,990.9971748,1044.23,990.9971748,1024.1175
2017-02-05T00:00:00Z,1007.557337,1034.6,1004.7,1021.0225
2017-02-06T00:00:00Z,1014.289919,1031.94,1005.1,1017.765
2017-02-07T00:00:00Z,1016.027459,1056.25,1016.027459,1038.5075
2017-02-08T00:00:00Z,1027.26748,1070,1025,1049.47
2017-02-09T00:00:00Z,1038.36874,1074.69,913.73,1006.5375
2017-02-10T00:00:00Z,1022.45312,1022.45312,950,985.6175
2017-02-11T00:00:00Z,1004.03531,1020,987.62,1003.8775
2017-02-12T00:00:00Z,1003.956405,1011.97,991.98,1003.9225
2017-02-13T00:00:00Z,1003.939452,1007.89,975.1,996.1275
2017-02-14T00:00:00Z,1000.033476,1019,987.97,1004.1475
2017-02-15T00:00:00Z,1002.090488,1013.8,1000.97,1008.795
2017-02-16T00:00:00Z,1005.442744,1043.21,1005.442744,1024.5475
2017-02-17T00:00:00Z,1014.995122,1064.99,1014.995122,1046.335
2017-02-18T00:00:00Z,1030.665061,1068.99,1030.665061,1056.82
2017-02-19T00:00:00Z,1043.742531,1061.9,1039.07,1052.2925
2017-02-20T00:00:00Z,1048.017515,1089.99,1044.39,1067.545
2017-02-21T00:00:00Z,1057.781258,1126.86,1057.781258,1103.12
2017-02-22T00:00:00Z,1080.450629,1143,1080.450629,1124
2017-02-23T00:00:00Z,1102.225314,1193.92,1102.225314,1158.195
2017-02-24T00:00:00Z,1130.210157,1220,1091.1,1168.6925
2017-02-25T00:00:00Z,1149.451329,1184.73,1127,1160.995
2017-02-26T00:00:00Z,1155.223164,1184.97,1133,1162.2825
2017-02-27T00:00:00Z,1158.752832,1197.99,1158.752832,1185.5225
2017-02-28T00:00:00Z,1172.137666,1209.99,1172.137666,1193.0275
2017-03-01T00:00:00Z,1182.582583,1231,1182.582583,1209.2125
2017-03-02T00:00:00Z,1195.897542,1283.25,1195.897542,1245.8225
2017-03-03T00:00:00Z,1220.860021,1298,1220.860021,1273.9825
2017-03-04T00:00:00Z,1247.42126,1289.55,1230,1266.7325
2017-03-05T00:00:00Z,1257.07688,1275,1240,1262
2017-03-06T00:00:00Z,1259.53844,1285,1251,1271.1175
2017-03-07T00:00:00Z,1265.32797,1281.62,1175.97,1242.2825
2017-03-08T00:00:00Z,1253.805235,1253.805235,1145.5,1193.725
2017-03-09T00:00:00Z,1223.765118,1223.765118,1135.01,1170.81
2017-03-10T00:00:00Z,1197.287559,1350,975,1158.24
2017-03-11T00:00:00Z,1177.763779,1198,1106.51,1148.1525
2017-03-12T00:00:00Z,1162.95814,1241.85,1162.95814,1203.9875
2017-03-13T00:00:00Z,1183.47282,1249.02,1183.47282,1233.3325
2017-03-14T00:00:00Z,1208.40266,1260,1208.40266,1243.705
2017-03-15T00:00:00Z,1226.05383,1260,1226.05383,1250.365
2017-03-16T00:00:00Z,1238.209415,1258.96,1130,1205.0825
2017-03-17T00:00:00Z,1221.645957,1221.645957,1063,1119.8125
2017-03-18T00:00:00Z,1170.729229,1170.729229,944.36,1020.23
2017-03-19T00:00:00Z,1095.479614,1095.479614,969.4,1005.1175
2017-03-20T00:00:00Z,1050.298557,1052.99,1010.01,1027.96
2017-03-21T00:00:00Z,1039.129279,1117.9,1034.92,1075.86
2017-03-22T00:00:00Z,1057.494639,1114.39,988,1063.585
2017-03-23T00:00:00Z,1060.53982,1060.53982,1010.69,1033.085
2017-03-24T00:00:00Z,1046.81241,1046.81241,920,977.975
2017-03-25T00:00:00Z,1012.393705,1012.393705,891.33,934.7025
2017-03-26T00:00:00Z,973.5481025,997,937.52,962.635
2017-03-27T00:00:00Z,968.0915512,1043,952.95,998.7375
2017-03-28T00:00:00Z,983.4145256,1068.26,983.4145256,1041.56
2017-03-29T00:00:00Z,1012.487263,1059.43,1008.16,1036.595
2017-03-30T00:00:00Z,1024.541131,1050.17,1017.14,1034.575
2017-03-31T00:00:00Z,1029.558066,1081,1029.558066,1054.1325
2017-04-01T00:00:00Z,1041.845283,1097,1041.845283,1078.48
2017-04-02T00:00:00Z,1060.162641,1100,1060.162641,1082.1125
2017-04-03T00:00:00Z,1071.137571,1152,1071.137571,1112.3875
2017-04-04T00:00:00Z,1091.762535,1162.93,1091.762535,1142.8
2017-04-05T00:00:00Z,1117.281268,1145,1111,1133.395
2017-04-06T00:00:00Z,1125.338134,1201.37,1125.338134,1165.36
2017-04-07T00:00:00Z,1145.349067,1202,1145.349067,1189.845
2017-04-08T00:00:00Z,1167.597033,1197.3,1166.66,1184.6625
2017-04-09T00:00:00Z,1176.129767,1216.87,1173.98,1195.275
2017-04-10T00:00:00Z,1185.702383,1219.71,1185.702383,1207.29
2017-04-11T00:00:00Z,1196.496192,1229,1196.496192,1214
2017-04-12T00:00:00Z,1205.248096,1224.57,1205.248096,1215.9325
2017-04-13T00:00:00Z,1210.590298,1219.45,1141,1186.38
2017-04-14T00:00:00Z,1198.485149,1198.485149,1142,1169.475
2017-04-15T00:00:00Z,1183.980074,1192.5,1165,1175.12
2017-04-16T00:00:00Z,1179.550037,1179.550037,1150,1165.6525
2017-04-17T00:00:00Z,1172.601269,1192.5,1161,1173.0875
2017-04-18T00:00:00Z,1172.844384,1210,1172.844384,1191.28
2017-04-19T00:00:00Z,1182.062192,1209.99,1182.062192,1201.64
2017-04-20T00:00:00Z,1191.851096,1243.88,1191.851096,1220.9275
2017-04-21T00:00:00Z,1206.389298,1252.32,1206.389298,1240.6275
2017-04-22T00:00:00Z,1223.508399,1247.15,1199,1230.7375
2017-04-23T00:00:00Z,1227.12295,1248.99,1223.42,1236.5625
2017-04-24T00:00:00Z,1231.842725,1254,1231.842725,1245.895
2017-04-25T00:00:00Z,1238.868862,1280,1238.868862,1263.41
2017-04-26T00:00:00Z,1251.139431,1330,1251.139431,1288.5975
2017-04-27T00:00:00Z,1269.868466,1342.02,1269.868466,1311.6175
2017-04-28T00:00:00Z,1290.742983,1347.02,1290.742983,1326.93
2017-04-29T00:00:00Z,1308.836491,1342.8,1308.836491,1331.4325
2017-04-30T00:00:00Z,1320.134496,1356,1315.68,1339.665
2017-05-01T00:00:00Z,1329.899748,1425,1329.899748,1376.49
2017-05-02T00:00:00Z,1353.194874,1481.73,1353.194874,1427.085
2017-05-03T00:00:00Z,1390.139937,1516.04,1390.139937,1474.5075
2017-05-04T00:00:00Z,1432.323718,1623.01,1432.323718,1527.1075
2017-05-05T00:00:00Z,1479.715609,1609,1479.715609,1539.065
2017-05-06T00:00:00Z,1509.390305,1578.97,1505,1539.345
2017-05-07T00:00:00Z,1524.367652,1565,1524.367652,1549.5125
2017-05-08T00:00:00Z,1536.940076,1653.97,1536.940076,1603.0675
2017-05-09T00:00:00Z,1570.003788,1760.4,1570.003788,1686.57
2017-05-10T00:00:00Z,1628.286894,1794.21,1628.286894,1742.2625
2017-05-11T00:00:00Z,1685.274697,1892,1685.274697,1809.995
2017-05-12T00:00:00Z,1747.634849,1832,1650,1751.09
2017-05-13T00:00:00Z,1749.362424,1785.82,1601.46,1713.625
2017-05-14T00:00:00Z,1731.493712,1815,1731.493712,1782.2
2017-05-15T00:00:00Z,1756.846856,1784,1682.56,1738.585
2017-05-16T00:00:00Z,1747.715928,1750,1641.22,1699.4175
2017-05-17T00:00:00Z,1723.566714,1840.42,1670.01,1748.3575
2017-05-18T00:00:00Z,1735.962107,1881.8,1735.962107,1826.53
2017-05-19T00:00:00Z,1781.246054,1969.99,1781.246054,1920.495
2017-05-20T00:00:00Z,1850.870527,2021,1850.870527,1977.02
2017-05-21T00:00:00Z,1913.945263,2063.11,1913.945263,2014.0425
2017-05-22T00:00:00Z,1963.993882,2230.34,1963.993882,2087.215
2017-05-23T00:00:00Z,2025.604441,2275,2025.604441,2179.11
2017-05-24T00:00:00Z,2102.35722,2481.75,2102.35722,2358.145
2017-05-25T00:00:00Z,2230.25111,2760.1,2221,2423.48
2017-05-26T00:00:00Z,2326.865555,2599.12,2060,2303.9875
2017-05-27T00:00:00Z,2315.426528,2339.94,1850,2128.16
2017-05-28T00:00:00Z,2221.793264,2313.96,2041.48,2144.285
2017-05-29T00:00:00Z,2183.039132,2350,2110,2231.16
2017-05-30T00:00:00Z,2207.099566,2339.08,2160,2248.1925
2017-05-31T00:00:00Z,2227.646033,2334,2154.28,2246.9975
2017-06-01T00:00:00Z,2237.321766,2456.39,2237.321766,2366.21
2017-06-02T00:00:00Z,2301.765883,2489,2301.765883,2440.3875
2017-06-03T00:00:00Z,2371.076692,2584.34,2371.076692,2514.805
2017-06-04T00:00:00Z,2442.940846,2569,2442.940846,2524.3425
2017-06-05T00:00:00Z,2483.641673,2699.35,2483.641673,2613.225
2017-06-06T00:00:00Z,2548.433336,2933,2548.433336,2800.285
2017-06-07T00:00:00Z,2674.359168,2893.28,2612.5,2766.13
2017-06-08T00:00:00Z,2720.244584,2815,2613.13,2728.5925
2017-06-09T00:00:00Z,2724.418542,2868.23,2724.418542,2819.11
2017-06-10T00:00:00Z,2771.764271,2912.98,2771.764271,2857.7425
2017-06-11T00:00:00Z,2814.753386,2967.46,2814.753386,2920.555
2017-06-12T00:00:00Z,2867.654193,2980,2480.03,2770.33
2017-06-13T00:00:00Z,2818.992096,2818.992096,2638.62,2695.5575
2017-06-14T00:00:00Z,2757.274798,2801,2320,2569.2475
2017-06-15T00:00:00Z,2663.261149,2663.261149,2120,2378.1325
2017-06-16T00:00:00Z,2520.696825,2540,2307.66,2439.325
2017-06-17T00:00:00Z,2480.010912,2674.4,2420.53,2552.4025
2017-06-18T00:00:00Z,2516.206706,2665,2460.62,2568.165
2017-06-19T00:00:00Z,2542.185853,2598,2480.96,2548.485
2017-06-20T00:00:00Z,2545.335427,2783,2545.335427,2675.5
2017-06-21T00:00:00Z,2610.417713,2789,2610.417713,2697.7675
2017-06-22T00:00:00Z,2654.092607,2740,2594.61,2676.69
2017-06-23T00:00:00Z,2665.391303,2745,2657.46,2700.2475
2017-06-24T00:00:00Z,2682.819402,2724.96,2512.13,2619.95
2017-06-25T00:00:00Z,2651.384701,2651.384701,2432,2531.8525
2017-06-26T00:00:00Z,2591.6186,2591.6186,2315.01,2447.13
2017-06-27T00:00:00Z,2519.3743,2564.97,2291,2459.76
2017-06-28T00:00:00Z,2489.56715,2593,2468.01,2546.4775
2017-06-29T00:00:00Z,2518.022325,2594.78,2500.31,2546.9175
2017-06-30T00:00:00Z,2532.469913,2564.58,2451,2504.87
2017-07-01T00:00:00Z,2518.669956,2518.669956,2390,2446.25
2017-07-02T00:00:00Z,2482.459978,2528.72,2374.34,2457.1825
2017-07-03T00:00:00Z,2469.821239,2595,2469.821239,2530.74
2017-07-04T00:00:00Z,2500.28062,2639.47,2500.28062,2578.9325
2017-07-05T00:00:00Z,2539.60656,2623,2530.1,2587.63
2017-07-06T00:00:00Z,2563.61828,2614,2522,2584.8225
2017-07-07T00:00:00Z,2574.22039,2605,2475,2545.1175
2017-07-08T00:00:00Z,2559.668945,2559.668945,2462,2517.1325
2017-07-09T00:00:00Z,2538.400722,2564.65,2500.5,2529.39
2017-07-10T00:00:00Z,2533.895361,2533.895361,2261.85,2404.295
2017-07-11T00:00:00Z,2469.095181,2469.095181,2242.62,2317.7625
2017-07-12T00:00:00Z,2393.42884,2408.84,2239.54,2334.4825
2017-07-13T00:00:00Z,2363.95567,2425.16,2312.93,2365.5125
2017-07-14T00:00:00Z,2364.734085,2364.734085,2140,2262.8025
2017-07-15T00:00:00Z,2313.768293,2313.768293,1967.65,2091.8975
2017-07-16T00:00:00Z,2202.832896,2202.832896,1830,1940.645
2017-07-17T00:00:00Z,2071.738948,2229.97,1910.57,2071.065
2017-07-18T00:00:00Z,2071.401974,2392,2071.401974,2271.4275
2017-07-19T00:00:00Z,2171.414737,2402.5,2171.414737,2299.8825
2017-07-20T00:00:00Z,2235.648619,2938,2235.648619,2586.0125
2017-07-21T00:00:00Z,2410.830559,2887.45,2410.830559,2762.21
2017-07-22T00:00:00Z,2586.52028,2882,2586.52028,2756.5775
2017-07-23T00:00:00Z,2671.54889,2855,2640,2767.21
2017-07-24T00:00:00Z,2719.379445,2800,2701,2754.445
2017-07-25T00:00:00Z,2736.912222,2775.79,2450,2637.64
2017-07-26T00:00:00Z,2687.276111,2687.276111,2400,2524.6725
2017-07-27T00:00:00Z,2605.974306,2695,2509.63,2598.9875
2017-07-28T00:00:00Z,2602.480903,2825,2602.480903,2731.04
2017-07-29T00:00:00Z,2666.760451,2785.65,2631.78,2718.75
2017-07-30T00:00:00Z,2692.755226,2774.45,2569.69,2692.0275
2017-07-31T00:00:00Z,2692.391363,2889.99,2680.01,2792.8925
2017-08-01T00:00:00Z,2742.641931,2929.17,2615,2782.745
2017-08-02T00:00:00Z,2762.693466,2762.693466,2650,2711.3775
2017-08-03T00:00:00Z,2737.035483,2807.44,2698.83,2750.7875
2017-08-04T00:00:00Z,2743.911491,2877.52,2743.911491,2822.9425
2017-08-05T00:00:00Z,2783.426996,3339.66,2783.426996,3075.6525
2017-08-06T00:00:00Z,2929.539748,3296.51,2929.539748,3232.2175
2017-08-07T00:00:00Z,3080.878624,3430,3080.878624,3305.0825
2017-08-08T00:00:00Z,3192.980562,3490,3192.980562,3397.4875
2017-08-09T00:00:00Z,3295.234031,3423.1,3178.72,3338.3175
2017-08-10T00:00:00Z,3316.775765,3448,3311.17,3378.7975
2017-08-11T00:00:00Z,3347.786633,3705,3347.786633,3537.6825
2017-08-12T00:00:00Z,3442.734566,3934,3442.734566,3756.9475
2017-08-13T00:00:00Z,3599.841033,4190,3599.841033,3985.155
2017-08-14T00:00:00Z,3792.498017,4329.43,3792.498017,4163.6225
2017-08-15T00:00:00Z,3978.060258,4400,3800,4169.155
2017-08-16T00:00:00Z,4073.607629,4379.78,3926.06,4209.9175
2017-08-17T00:00:00Z,4141.762565,4480,4141.762565,4321.425
2017-08-18T00:00:00Z,4231.593782,4368,3964.96,4173.3575
2017-08-19T00:00:00Z,4202.475641,4202.475641,3900,4071.8875
2017-08-20T00:00:00Z,4137.181571,4137.181571,4000,4069.155
2017-08-21T00:00:00Z,4103.168285,4103.168285,3949.78,4018.985
2017-08-22T00:00:00Z,4061.076643,4139.31,3600,3952.955
2017-08-23T00:00:00Z,4007.015821,4248.97,4007.015821,4121.7575
2017-08-24T00:00:00Z,4064.386661,4350,4064.386661,4213.6725
2017-08-25T00:00:00Z,4139.02958,4449.98,4139.02958,4346.19
2017-08-26T00:00:00Z,4242.60979,4369.78,4232.43,4320.94
2017-08-27T00:00:00Z,4281.774895,4393.3,4281.774895,4338.67
2017-08-28T00:00:00Z,4310.222448,4399.72,4169.01,4319.6575
2017-08-29T00:00:00Z,4314.939974,4649.78,4314.939974,4487.465
2017-08-30T00:00:00Z,4401.202487,4642.22,4401.202487,4568.31
2017-08-31T00:00:00Z,4484.756243,4765.21,4484.756243,4659.82
2017-09-01T00:00:00Z,4572.288122,4935,4572.288122,4815.5125
2017-09-02T00:00:00Z,4693.900311,4979.9,4488.5,4747.5025
2017-09-03T00:00:00Z,4720.701405,4720.701405,4385,4572.79
2017-09-04T00:00:00Z,4646.745703,4646.745703,4058.5,4388.2875
2017-09-05T00:00:00Z,4517.516601,4517.516601,4001.93,4288.965
2017-09-06T00:00:00Z,4403.240801,4649.23,4356.42,4502.2075
2017-09-07T00:00:00Z,4452.72415,4674.34,4452.72415,4592.5375
2017-09-08T00:00:00Z,4522.630825,4679.97,4125.99,4433.24
2017-09-09T00:00:00Z,4477.935413,4477.935413,4164,4294.9775
2017-09-10T00:00:00Z,4386.456456,4386.456456,4010,4220.275
2017-09-11T00:00:00Z,4303.365728,4353.49,4092.4,4219.8525
2017-09-12T00:00:00Z,4261.609114,4377.65,4080,4207.275
2017-09-13T00:00:00Z,4234.442057,4234.442057,3720.01,3983.7725
2017-09-14T00:00:00Z,4109.107279,4109.107279,3210,3555.355
2017-09-15T00:00:00Z,3832.231139,3832.231139,2972.01,3429.9525
2017-09-16T00:00:00Z,3631.09182,3872.9,3500,3687.93
2017-09-17T00:00:00Z,3659.51091,3772.52,3463,3641.895
2017-09-18T00:00:00Z,3650.702955,4122.7,3650.702955,3886.6675
2017-09-19T00:00:00Z,3768.685227,4119.7,3768.685227,3989.7125
2017-09-20T00:00:00Z,3879.198864,4050,3820.56,3908.455
2017-09-21T00:00:00Z,3893.826932,3914,3573,3742.0125
2017-09-22T00:00:00Z,3817.919716,3817.919716,3514,3623.9625
2017-09-23T00:00:00Z,3720.941108,3810.25,3552,3688.3325
2017-09-24T00:00:00Z,3704.636804,3783.25,3615,3710.9
2017-09-25T00:00:00Z,3707.768402,3968.59,3658.39,3802.9975
2017-09-26T00:00:00Z,3755.382951,3970,3755.382951,3907.325
2017-09-27T00:00:00Z,3831.353975,4226.73,3831.353975,4044.9925
2017-09-28T00:00:00Z,3938.173238,4270.01,3938.173238,4195.1725
2017-09-29T00:00:00Z,4066.672869,4227.62,4022.02,4149.4825
2017-09-30T00:00:00Z,4108.077684,4349,4108.077684,4247.8525
2017-10-01T00:00:00Z,4177.965092,4377.22,4177.965092,4324.1325
2017-10-02T00:00:00Z,4251.048796,4453,4251.048796,4391.4525
2017-10-03T00:00:00Z,4321.250648,4425,4218,4337.56
2017-10-04T00:00:00Z,4329.405324,4343,4170.07,4262.0825
2017-10-05T00:00:00Z,4295.743912,4358.97,4137.96,4254.44
2017-10-06T00:00:00Z,4275.091956,4425,4275.091956,4341.86
2017-10-07T00:00:00Z,4308.475978,4463,4308.475978,4388.8025
2017-10-08T00:00:00Z,4348.639239,4612,4348.639239,4509.3
2017-10-09T00:00:00Z,4428.96962,4865,4428.96962,4692.1675
2017-10-10T00:00:00Z,4560.56856,4909.97,4560.56856,4780.2325
2017-10-11T00:00:00Z,4670.40053,4869.78,4670.40053,4784.9225
2017-10-12T00:00:00Z,4727.661515,5445,4727.661515,5126.4175
2017-10-13T00:00:00Z,4927.039507,5846.43,4927.039507,5581.0075
2017-10-14T00:00:00Z,5254.023504,5817.34,5254.023504,5707.6175
2017-10-15T00:00:00Z,5480.820502,5830,5415,5679.9275
2017-10-16T00:00:00Z,5580.374001,5807.11,5548,5696.1875
2017-10-17T00:00:00Z,5638.28075,5776.31,5506.78,5658.15
2017-10-18T00:00:00Z,5648.215375,5648.215375,5101.36,5473.2825
2017-10-19T00:00:00Z,5560.748938,5735.14,5512.06,5629.6325
2017-10-20T00:00:00Z,5595.190719,6074,5589.8,5835.2725
2017-10-21T00:00:00Z,5715.231609,6180,5715.231609,6010.43
2017-10-22T00:00:00Z,5862.830805,6071.07,5700,5937.73
2017-10-23T00:00:00Z,5900.280402,6045.34,5617.75,5875.41
2017-10-24T00:00:00Z,5887.845201,5887.845201,5453.01,5679.0575
2017-10-25T00:00:00Z,5783.451351,5783.451351,5366,5592.0925
2017-10-26T00:00:00Z,5687.771925,5988,5683,5825.5875
2017-10-27T00:00:00Z,5756.679713,5994.06,5674.06,5832.5
2017-10-28T00:00:00Z,5794.589856,5875.66,5646.18,5756.39
2017-10-29T00:00:00Z,5775.489928,6316.85,5683,5967.23
2017-10-30T00:00:00Z,5871.359964,6229.77,5871.359964,6126.7
2017-10-31T00:00:00Z,5999.029982,6449.78,5999.029982,6269.2
2017-11-01T00:00:00Z,6134.114991,6756.36,6134.114991,6568.05
2017-11-02T00:00:00Z,6351.082496,7354.1,6351.082496,6957.285
2017-11-03T00:00:00Z,6654.183748,7500,6654.183748,7150.51
2017-11-04T00:00:00Z,6902.346874,7569.9,6902.346874,7274.4925
2017-11-05T00:00:00Z,7088.419687,7590,7088.419687,7406.6675
2017-11-06T00:00:00Z,7247.543593,7421.39,6922.07,7171.11
2017-11-07T00:00:00Z,7209.326797,7244.69,6945,7071.9025
2017-11-08T00:00:00Z,7140.614648,7888,7080.01,7387.4275
2017-11-09T00:00:00Z,7264.021074,7490,7061.2,7291.065
2017-11-10T00:00:00Z,7277.543037,7343.18,6429.44,6877.8525
2017-11-11T00:00:00Z,7077.697769,7077.697769,6218,6495.3275
2017-11-12T00:00:00Z,6786.512634,6786.512634,5555.55,6067.4825
2017-11-13T00:00:00Z,6426.997567,6775.75,5846,6254.2375
2017-11-14T00:00:00Z,6340.617534,6750,6340.617534,6587.6425
2017-11-15T00:00:00Z,6464.130017,7350,6464.130017,6965.5
2017-11-16T00:00:00Z,6714.815008,7976.79,6714.815008,7559.65
2017-11-17T00:00:00Z,7137.232504,7997,7137.232504,7761.8625
2017-11-18T00:00:00Z,7449.547502,7858,7431.54,7683.8925
2017-11-19T00:00:00Z,7566.720001,8087.35,7566.720001,7888.62
2017-11-20T00:00:00Z,7727.670001,8269.99,7727.670001,8103.185
2017-11-21T00:00:00Z,7915.4275,8354.46,7770,8111.4575
2017-11-22T00:00:00Z,8013.4425,8310.89,8013.4425,8166.6325
2017-11-23T00:00:00Z,8090.0375,8279.76,7980,8115.8625
2017-11-24T00:00:00Z,8102.95,8340,7876,8101.0375
2017-11-25T00:00:00Z,8101.99375,8737,8101.99375,8442.4
2017-11-26T00:00:00Z,8272.196875,9366.6,8272.196875,8973.465
2017-11-27T00:00:00Z,8622.830938,9721.7,8622.830938,9493.94
2017-11-28T00:00:00Z,9058.385469,9968,9058.385469,9781.7825
2017-11-29T00:00:00Z,9420.083984,11395,9250,10086.8275
2017-11-30T00:00:00Z,9753.455742,10618.29,9000,9849.915
2017-12-01T00:00:00Z,9801.685371,10949.89,9370.11,10271.935
2017-12-02T00:00:00Z,10036.81019,11200,10036.81019,10887.535
2017-12-03T00:00:00Z,10462.17259,11800.01,10462.17259,11109.7125
2017-12-04T00:00:00Z,10785.94255,11613.07,10785.94255,11331.535
